דירה,בניין,קומה,חדרים,שטח,מרפסת,נוף,ציון מיקום,ציון תכנון,ציון נדירות,ציון איכות כולל,הערות
3,7,2,5.5,144.26,23.94,נוף מערבי (פוטנציאל ים),49.3,80.0,91.0,71.5,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון מערב - פוטנציאל נוף ים | יעילות שטח טובה (26.2 מ""ר/חדר); יחס מרפסת 16.6% | מחסן בינוני (7.83 מ""ר); 2 חניות | שכיח (9 יחידות)"
13,5,4,5,127.03,24.29,נוף דרומי,64.3,80.0,85.0,71.3,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן בינוני (7.14 מ""ר); 2 חניות | שכיח (15 יחידות)"
8,10,2,3,82.34,20.64,נוף פתוח רב-כיווני,62.1,80.0,80.0,71.3,"יחידת פינה/רב-כיוונית | כיוון דרום; 3 כיווני אוויר | יעילות שטח טובה (27.4 מ""ר/חדר); יחס מרפסת 25.1% | מחסן (6.05 מ""ר); 2 חניות | שכיח (15 יחידות); 3 חדרים - נפוץ בפרויקט"
35,7,8,5,125.03,18.41,נוף צפוני/עירוני,62.1,80.0,84.0,71.2,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן גדול (9.57 מ""ר); 2 חניות | שכיח (16 יחידות)"
47,7,10,3,83.90,23.90,נוף דרומי,66.4,80.0,62.1,71.2,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.5 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
49,14,10,3,83.90,23.90,נוף דרומי,66.4,80.0,62.1,71.2,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.33 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
40,7,9,5,125.03,18.41,נוף צפוני/עירוני,64.3,80.0,84.0,71.1,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.74 מ""ר); 2 חניות | שכיח (16 יחידות)"
10,14,3,5.5,142.42,23.94,נוף מערבי (פוטנציאל ים),51.4,80.0,77.1,71.1,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון מערב - פוטנציאל נוף ים | יעילות שטח טובה (25.9 מ""ר/חדר); יחס מרפסת 16.8% | מחסן גדול (9.81 מ""ר); 2 חניות | שכיח (23 יחידות)"
47,14,10,4,113.65,18.41,נוף צפוני/עירוני,66.4,80.0,84.0,71.1,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
8,2,2,3,80.00,17.98,נוף מערבי (פוטנציאל ים),57.1,80.0,83.0,71.0,"כיוון מערב - פוטנציאל נוף ים | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן בינוני (7.52 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
76,7,16,3,82.83,23.91,נוף מוגבל,79.3,80.0,58.1,71.0,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.16 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
88,14,18,3,82.83,23.91,נוף מוגבל,83.6,80.0,58.1,70.9,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
17,8,5,3,80.00,17.98,נוף צפוני/עירוני,67.9,80.0,95,70.8,"יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן בינוני (7.59 מ""ר); 2 חניות | נדירות גבוהה (3 יחידות); 3 חדרים - נפוץ בפרויקט"
10,6,3,5,127.03,24.29,נוף דרומי,60.7,80.0,86.0,70.6,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן בינוני (7.18 מ""ר); 2 חניות | שכיח (14 יחידות)"
42,7,9,3,83.90,23.90,נוף דרומי,64.3,80.0,62.1,70.5,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.54 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
44,14,9,3,83.90,23.90,נוף דרומי,64.3,80.0,62.1,70.5,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.34 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
10,5,3,5,127.03,24.29,נוף דרומי,60.7,80.0,85.0,70.4,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן בינוני (7.13 מ""ר); 2 חניות | שכיח (15 יחידות)"
5,10,1,3,82.34,20.64,נוף פתוח רב-כיווני,58.6,80.0,80.0,70.4,"יחידת פינה/רב-כיוונית | כיוון דרום; 3 כיווני אוויר | יעילות שטח טובה (27.4 מ""ר/חדר); יחס מרפסת 25.1% | מחסן (5.88 מ""ר); 2 חניות | שכיח (15 יחידות); 3 חדרים - נפוץ בפרויקט"
42,14,9,4,113.65,18.41,נוף צפוני/עירוני,64.3,80.0,84.0,70.4,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
71,7,15,3,82.83,23.91,נוף מוגבל,77.1,80.0,58.1,70.3,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.23 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
5,14,2,5.5,142.42,23.94,נוף מערבי (פוטנציאל ים),49.3,80.0,77.1,70.3,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון מערב - פוטנציאל נוף ים | יעילות שטח טובה (25.9 מ""ר/חדר); יחס מרפסת 16.8% | מחסן גדול (9.87 מ""ר); 2 חניות | שכיח (23 יחידות)"
83,14,17,3,82.83,23.91,נוף מוגבל,81.4,80.0,58.1,70.2,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
37,7,8,3,83.90,23.90,נוף דרומי,62.1,80.0,62.1,69.7,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.55 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
39,14,8,3,83.90,23.90,נוף דרומי,62.1,80.0,62.1,69.7,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.34 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
30,7,7,5,125.03,18.41,נוף צפוני/עירוני,60.0,80.0,84.0,69.6,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.75 מ""ר); 2 חניות | שכיח (16 יחידות)"
37,14,8,4,113.65,18.41,נוף צפוני/עירוני,62.1,80.0,84.0,69.6,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
7,5,2,5,127.03,24.29,נוף דרומי,57.1,80.0,85.0,69.5,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן בינוני (7.1 מ""ר); 2 חניות | שכיח (15 יחידות)"
66,7,14,3,82.83,23.91,נוף מוגבל,75.0,80.0,58.1,69.5,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.26 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
5,2,1,3,80.00,17.98,נוף מערבי (פוטנציאל ים),53.6,80.0,83.0,69.4,"כיוון מערב - פוטנציאל נוף ים | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (6.86 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
78,14,16,3,82.83,23.91,נוף מוגבל,79.3,80.0,58.1,69.4,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
14,13,4,3,80.00,17.98,נוף דרומי,64.3,80.0,83.0,69.1,"כיוון דרום | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (6.04 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
7,6,2,5,127.03,24.29,נוף דרומי,57.1,80.0,86.0,68.9,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן (6.92 מ""ר); 2 חניות | שכיח (14 יחידות)"
32,7,7,3,83.90,23.90,נוף דרומי,60.0,80.0,62.1,68.9,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.59 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
34,14,7,3,83.90,23.90,נוף דרומי,60.0,80.0,62.1,68.9,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.42 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
25,7,6,5,125.03,18.41,נוף צפוני/עירוני,57.9,80.0,84.0,68.8,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.87 מ""ר); 2 חניות | שכיח (16 יחידות)"
32,14,7,4,113.65,18.41,נוף צפוני/עירוני,60.0,80.0,84.0,68.8,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
4,5,1,5,127.03,24.29,נוף דרומי,53.6,80.0,85.0,68.7,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן בינוני (7.01 מ""ר); 2 חניות | שכיח (15 יחידות)"
61,7,13,3,82.83,23.91,נוף מוגבל,72.9,80.0,58.1,68.7,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.34 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
73,14,15,3,82.83,23.91,נוף מוגבל,77.1,80.0,58.1,68.6,"מגדל 22 קומות; קומה גבוהה במגדל | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
27,7,6,3,83.90,23.90,נוף דרומי,57.9,80.0,62.1,68.2,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.63 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
11,13,3,3,80.00,17.98,נוף דרומי,60.7,80.0,83.0,68.2,"כיוון דרום | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.89 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
29,14,6,3,83.90,23.90,נוף דרומי,57.9,80.0,62.1,68.2,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.46 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
14,8,4,3,80.00,17.98,נוף צפוני/עירוני,64.3,80.0,83.0,68.1,"יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן בינוני (7.03 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
4,6,1,5,127.03,24.29,נוף דרומי,53.6,80.0,86.0,68.0,"כיוון דרום | יעילות שטח טובה (25.4 מ""ר/חדר); יחס מרפסת 19.1% | מחסן (6.7 מ""ר); 2 חניות | שכיח (14 יחידות)"
20,7,5,5,125.03,18.41,נוף צפוני/עירוני,55.7,80.0,84.0,68.0,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.87 מ""ר); 2 חניות | שכיח (16 יחידות)"
27,14,6,4,113.65,18.41,נוף צפוני/עירוני,57.9,80.0,84.0,68.0,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
56,7,12,3,82.83,23.91,נוף מוגבל,70.7,80.0,58.1,67.9,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.35 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
68,14,14,3,82.83,23.91,נוף מוגבל,75.0,80.0,58.1,67.8,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
22,7,5,3,83.90,23.90,נוף דרומי,55.7,80.0,62.1,67.4,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.7 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
24,14,5,3,83.90,23.90,נוף דרומי,55.7,80.0,62.1,67.4,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.48 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
8,13,2,3,80.00,17.98,נוף דרומי,57.1,80.0,83.0,67.3,"כיוון דרום | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.27 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
22,14,5,4,113.65,18.41,נוף צפוני/עירוני,55.7,80.0,84.0,67.3,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
15,7,4,5,125.03,18.41,נוף צפוני/עירוני,53.6,80.0,84.0,67.2,"מגדל 22 קומות | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.9 מ""ר); 2 חניות | שכיח (16 יחידות)"
51,7,11,3,82.83,23.91,נוף מוגבל,68.6,80.0,58.1,67.2,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.48 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
63,14,13,3,82.83,23.91,נוף מוגבל,72.9,80.0,58.1,67.1,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
2,7,1,5,147.73,18.41,נוף צפוני/עירוני,44.1,80.0,100,66.6,"מגדל 22 קומות; קומה נמוכה במגדל; קרבה אפשרית ללובי/מעלית | יעילות שטח טובה (29.5 מ""ר/חדר); יחס מרפסת 12.5% | מחסן בינוני (8.1 מ""ר); 2 חניות | נדירות גבוהה (1 יחידות)"
17,7,4,3,83.90,23.90,נוף דרומי,53.6,80.0,62.1,66.6,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.74 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
19,14,4,3,83.90,23.90,נוף דרומי,53.6,80.0,62.1,66.6,"מגדל 22 קומות | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.5 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
10,7,3,5,125.03,18.41,נוף צפוני/עירוני,51.4,80.0,84.0,66.5,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.92 מ""ר); 2 חניות | שכיח (16 יחידות)"
17,14,4,4,113.65,18.41,נוף צפוני/עירוני,53.6,80.0,84.0,66.5,"מגדל 22 קומות | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
46,7,10,3,82.83,23.91,נוף מוגבל,66.4,80.0,58.1,66.4,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.53 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
11,8,3,3,80.00,17.98,נוף צפוני/עירוני,60.7,80.0,83.0,66.4,"יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.39 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
5,13,1,3,80.00,17.98,נוף דרומי,53.6,80.0,83.0,66.4,"כיוון דרום | יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.19 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
58,14,12,3,82.83,23.91,נוף מוגבל,70.7,80.0,58.1,66.3,"מגדל 22 קומות | גובה מגדל מגביר נוף | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
12,7,3,3,83.90,23.90,נוף דרומי,51.4,80.0,62.1,65.8,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.81 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
2,14,1,4,113.71,18.41,נוף צפוני/עירוני,44.1,80.0,100,65.8,"מגדל 22 קומות; קומה נמוכה במגדל; קרבה אפשרית ללובי/מעלית | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | נדירות גבוהה (1 יחידות)"
14,14,3,3,83.90,23.90,נוף דרומי,51.4,80.0,62.1,65.8,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.54 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
5,7,2,5,125.03,18.41,נוף צפוני/עירוני,49.3,80.0,84.0,65.7,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (25.0 מ""ר/חדר); יחס מרפסת 14.7% | מחסן בינוני (8.94 מ""ר); 2 חניות | שכיח (16 יחידות)"
12,14,3,4,113.65,18.41,נוף צפוני/עירוני,51.4,80.0,84.0,65.7,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
41,7,9,3,82.83,23.91,נוף מוגבל,64.3,80.0,58.1,65.6,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.55 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
8,8,2,3,80.00,17.98,נוף צפוני/עירוני,57.1,80.0,83.0,65.5,"יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.26 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
53,14,11,3,82.83,23.91,נוף מוגבל,68.6,80.0,58.1,65.5,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
9,14,2,3,83.90,23.90,נוף דרומי,49.3,80.0,62.1,65.1,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.54 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
7,14,2,4,113.65,18.41,נוף צפוני/עירוני,49.3,80.0,84.0,64.9,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (28.4 מ""ר/חדר); יחס מרפסת 16.2% | מחסן (5.69 מ""ר); 2 חניות | שכיח (16 יחידות)"
36,7,8,3,82.83,23.91,נוף מוגבל,62.1,80.0,58.1,64.8,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.58 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
48,14,10,3,82.83,23.91,נוף מוגבל,66.4,80.0,58.1,64.7,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
5,8,1,3,80.00,17.98,נוף צפוני/עירוני,53.6,80.0,83.0,64.6,"יעילות שטח טובה (26.7 מ""ר/חדר); יחס מרפסת 22.5% | מחסן (5.26 מ""ר); 2 חניות | שכיח (12 יחידות); 3 חדרים - נפוץ בפרויקט"
4,14,1,3,83.90,23.90,נוף דרומי,47.1,80.0,62.1,64.3,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן גדול (9.59 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
7,7,2,3,83.90,23.90,נוף דרומי,49.3,80.0,62.1,64.2,"מגדל 22 קומות; קומה נמוכה במגדל | כיוון דרום | יעילות שטח טובה (28.0 מ""ר/חדר); יחס מרפסת 28.5% | מחסן בינוני (8.6 מ""ר); 2 חניות | שכיח (33 יחידות); 3 חדרים - נפוץ בפרויקט"
31,7,7,3,82.83,23.91,נוף מוגבל,60.0,80.0,58.1,64.1,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.59 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
43,14,9,3,82.83,23.91,נוף מוגבל,64.3,80.0,58.1,64.0,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
26,7,6,3,82.83,23.91,נוף מוגבל,57.9,80.0,58.1,63.3,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.65 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
38,14,8,3,82.83,23.91,נוף מוגבל,62.1,80.0,58.1,63.2,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
21,7,5,3,82.83,23.91,נוף מוגבל,55.7,80.0,58.1,62.5,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.7 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
33,14,7,3,82.83,23.91,נוף מוגבל,60.0,80.0,58.1,62.4,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
16,7,4,3,82.83,23.91,נוף מוגבל,53.6,80.0,58.1,61.8,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.75 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
28,14,6,3,82.83,23.91,נוף מוגבל,57.9,80.0,58.1,61.7,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
23,14,5,3,82.83,23.91,נוף מוגבל,55.7,80.0,58.1,60.9,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
6,7,2,3,82.83,23.91,נוף מוגבל,49.3,80.0,58.1,60.2,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן גדול (9.22 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
11,7,3,3,82.83,23.91,נוף מוגבל,51.4,80.0,58.1,60.1,"מגדל 22 קומות; קומה נמוכה במגדל | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן בינוני (8.46 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
18,14,4,3,82.83,23.91,נוף מוגבל,53.6,80.0,58.1,60.1,"מגדל 22 קומות | יעילות שטח טובה (27.6 מ""ר/חדר); יחס מרפסת 28.9% | מחסן (5.57 מ""ר); 2 חניות | שכיח (37 יחידות); 3 חדרים - נפוץ בפרויקט"
